genres,movie_title,movie_id,movie_imdb_link
Comedy|Romance,Luka Chuppi,tt8908002,https://www.imdb.com/title/tt8908002/?ref_=fn_tt_tt_1
Crime|Drama,Shor in the City,tt1916728,https://www.imdb.com/title/tt1916728/?ref_=fn_tt_tt_1
Action|Biography|Drama,Tanhaji: The Unsung Warrior,tt8108274,https://www.imdb.com/title/tt8108274/?ref_=fn_tt_tt_1
Comedy|Family,Neymar,tt18250130,https://www.imdb.com/title/tt18250130/?ref_=fn_tt_tt_1
Action|Comedy|Crime,AK vs AK,tt11651796,https://www.imdb.com/title/tt11651796/?ref_=fn_tt_tt_1
Biography|Drama,Sarbjit,tt5120640,https://www.imdb.com/title/tt5120640/?ref_=fn_tt_tt_1
Thriller,Connect,tt16139054,https://www.imdb.com/title/tt16139054/?ref_=fn_tt_tt_1
Crime|Drama|Horror,Welcome Home,tt13381376,https://www.imdb.com/title/tt13381376/?ref_=fn_tt_tt_1
Comedy|Drama,Padman,tt7218518,https://www.imdb.com/title/tt7218518/?ref_=fn_tt_tt_1
Action|Crime|Drama,Laththi,tt15341044,https://www.imdb.com/title/tt15341044/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Raman Raghav 2.0,tt5662932,https://www.imdb.com/title/tt5662932/?ref_=fn_tt_tt_1
Drama,Dhobi Ghat,tt1433810,https://www.imdb.com/title/tt1433810/?ref_=fn_tt_tt_1
Crime|Drama,Ardh Satya,tt0085178,https://www.imdb.com/title/tt0085178/?ref_=fn_tt_tt_1
Drama|Sport,Jersey,tt8948790,https://www.imdb.com/title/tt8948790/?ref_=fn_tt_tt_1
Comedy,Bala,tt9420648,https://www.imdb.com/title/tt9420648/?ref_=fn_tt_tt_1
Drama,Guru,tt0499375,https://www.imdb.com/title/tt0499375/?ref_=fn_tt_tt_1
Drama|Thriller,Stolen,tt28494851,https://www.imdb.com/title/tt28494851/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Deewane Huye Paagal,tt0444781,https://www.imdb.com/title/tt0444781/?ref_=fn_tt_tt_1
Drama,Nail Polish,tt13143988,https://www.imdb.com/title/tt13143988/?ref_=fn_tt_tt_1
Comedy|Drama|Fantasy,Jaadugar,tt13793230,https://www.imdb.com/title/tt13793230/?ref_=fn_tt_tt_1
Drama|Romance|Thriller,Jism 2,tt2226666,https://www.imdb.com/title/tt2226666/?ref_=fn_tt_tt_1
 ,Three of Us,tt23804378,https://www.imdb.com/title/tt23804378/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Bhootnath,tt0991346,https://www.imdb.com/title/tt0991346/?ref_=fn_tt_tt_1
Drama|Romance,Ascharyachakit!,tt6531196,https://www.imdb.com/title/tt6531196/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Chillar Party,tt1841542,https://www.imdb.com/title/tt1841542/?ref_=fn_tt_tt_1
Biography|Drama|Sport,Chakda Xpress,tt16915334,https://www.imdb.com/title/tt16915334/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,I Hate Luv Storys,tt1667838,https://www.imdb.com/title/tt1667838/?ref_=fn_tt_tt_1
Action|Crime|Drama,Wazir,tt0315642,https://www.imdb.com/title/tt0315642/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Singh Is Kinng,tt1146325,https://www.imdb.com/title/tt1146325/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Holiday,tt2556308,https://www.imdb.com/title/tt2556308/?ref_=fn_tt_tt_1
Drama,#Home,tt10534500,https://www.imdb.com/title/tt10534500/?ref_=fn_tt_tt_1
Action|Sci-Fi|Thriller,Attack,tt7529298,https://www.imdb.com/title/tt7529298/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Janhit Mein Jaari,tt13534808,https://www.imdb.com/title/tt13534808/?ref_=fn_tt_tt_1
Action|Crime|Drama,Khiladiyon Ka Khiladi,tt0246729,https://www.imdb.com/title/tt0246729/?ref_=fn_tt_tt_1
Action|Drama,Vinaya Vidheya Rama,tt8361196,https://www.imdb.com/title/tt8361196/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Hate Story IV,tt5325684,https://www.imdb.com/title/tt5325684/?ref_=fn_tt_tt_1
Action|Crime|Drama,Rocky Handsome,tt3410408,https://www.imdb.com/title/tt3410408/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Dhamaal,tt0845448,https://www.imdb.com/title/tt0845448/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Pyaar Ka Punchnama 2,tt4430136,https://www.imdb.com/title/tt4430136/?ref_=fn_tt_tt_1
 ,Untitled Blumhouse Productions Film,tt15482442,https://www.imdb.com/title/tt15482442/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Chachi 420,tt0233422,https://www.imdb.com/title/tt0233422/?ref_=fn_tt_tt_1
Drama|Romance,Chalte Chalte,tt0346723,https://www.imdb.com/title/tt0346723/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Sanam Teri Kasam,tt5255710,https://www.imdb.com/title/tt5255710/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Bunty Aur Babli,tt0448206,https://www.imdb.com/title/tt0448206/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Agent Vinod,tt1395025,https://www.imdb.com/title/tt1395025/?ref_=fn_tt_tt_1
Action|Drama|History,Airlift,tt4387040,https://www.imdb.com/title/tt4387040/?ref_=fn_tt_tt_1
Action|Comedy,Judwaa 2,tt5456546,https://www.imdb.com/title/tt5456546/?ref_=fn_tt_tt_1
Biography,Untitled Aamir khan/Rajkumar Hirani movie,tt28290264,https://www.imdb.com/title/tt28290264/?ref_=fn_tt_tt_1
Crime|Thriller,Paanch,tt0356982,https://www.imdb.com/title/tt0356982/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Rowdy Rathore,tt2077833,https://www.imdb.com/title/tt2077833/?ref_=fn_tt_tt_1
Action|Thriller,Sanak,tt13912632,https://www.imdb.com/title/tt13912632/?ref_=fn_tt_tt_1
Crime|Thriller,Visfot,tt15416100,https://www.imdb.com/title/tt15416100/?ref_=fn_tt_tt_1
Drama|Family|Sport,Skater Girl,tt6964940,https://www.imdb.com/title/tt6964940/?ref_=fn_tt_tt_1
Drama|Romance,Raincoat,tt0405266,https://www.imdb.com/title/tt0405266/?ref_=fn_tt_tt_1
Drama|Romance|Thriller,Murder,tt0405507,https://www.imdb.com/title/tt0405507/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Mujhse Dosti Karoge!,tt0272736,https://www.imdb.com/title/tt0272736/?ref_=fn_tt_tt_1
Action|Biography|Crime,Veerappan,tt5632164,https://www.imdb.com/title/tt5632164/?ref_=fn_tt_tt_1
Drama|Romance,Madly,tt4874298,https://www.imdb.com/title/tt4874298/?ref_=fn_tt_tt_1
Crime|Drama,One Friday Night,tt17425020,https://www.imdb.com/title/tt17425020/?ref_=fn_tt_tt_1
Action|Crime|Drama,Khuda Haafiz,tt7363104,https://www.imdb.com/title/tt7363104/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Mohenjo Daro,tt3859980,https://www.imdb.com/title/tt3859980/?ref_=fn_tt_tt_1
Comedy|Drama|Fantasy,Atrangi Re,tt9766332,https://www.imdb.com/title/tt9766332/?ref_=fn_tt_tt_1
Action|Crime|Drama,Aakrosh,tt1708453,https://www.imdb.com/title/tt1708453/?ref_=fn_tt_tt_1
Action|Crime|Drama,Agneepath,tt0098999,https://www.imdb.com/title/tt0098999/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Yes Boss,tt0120540,https://www.imdb.com/title/tt0120540/?ref_=fn_tt_tt_1
Biography|Drama,Chhapaak,tt9614460,https://www.imdb.com/title/tt9614460/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Anjaana Anjaani,tt1499201,https://www.imdb.com/title/tt1499201/?ref_=fn_tt_tt_1
Biography|Crime|Drama,No One Killed Jessica,tt1734110,https://www.imdb.com/title/tt1734110/?ref_=fn_tt_tt_1
Crime|Thriller,Gurgaon,tt4699202,https://www.imdb.com/title/tt4699202/?ref_=fn_tt_tt_1
Drama|Horror|Mystery,Lift,tt11948256,https://www.imdb.com/title/tt11948256/?ref_=fn_tt_tt_1
Action|Thriller,D-Day,tt2385104,https://www.imdb.com/title/tt2385104/?ref_=fn_tt_tt_1
Action|Crime|Drama,Khuda Haafiz Chapter II: Agni Pariksha,tt13022984,https://www.imdb.com/title/tt13022984/?ref_=fn_tt_tt_1
 ,UI,tt23875550,https://www.imdb.com/title/tt23875550/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Mr. India,tt0093578,https://www.imdb.com/title/tt0093578/?ref_=fn_tt_tt_1
Mystery|Thriller,The Body,tt8130904,https://www.imdb.com/title/tt8130904/?ref_=fn_tt_tt_1
Action|Drama|Sport,Mukkabaaz,tt7180544,https://www.imdb.com/title/tt7180544/?ref_=fn_tt_tt_1
Drama|Romance,Kaagaz Ke Phool,tt0052954,https://www.imdb.com/title/tt0052954/?ref_=fn_tt_tt_1
Action|Adventure,Shahenshah,tt0093949,https://www.imdb.com/title/tt0093949/?ref_=fn_tt_tt_1
Drama|Thriller,Gali Guleiyan,tt2302416,https://www.imdb.com/title/tt2302416/?ref_=fn_tt_tt_1
Comedy|Crime,Phir Hera Pheri,tt0419058,https://www.imdb.com/title/tt0419058/?ref_=fn_tt_tt_1
Drama,Zwigato,tt21998526,https://www.imdb.com/title/tt21998526/?ref_=fn_tt_tt_1
Comedy|Drama,Hindi Medium,tt5764096,https://www.imdb.com/title/tt5764096/?ref_=fn_tt_tt_1
Horror|Mystery|Romance,1920,tt1301698,https://www.imdb.com/title/tt1301698/?ref_=fn_tt_tt_1
Drama|Romance,Love Aaj Kal,tt10023024,https://www.imdb.com/title/tt10023024/?ref_=fn_tt_tt_1
Action|Comedy|Romance,Bheeshma,tt11199356,https://www.imdb.com/title/tt11199356/?ref_=fn_tt_tt_1
Comedy|Drama,Chopsticks,tt10243678,https://www.imdb.com/title/tt10243678/?ref_=fn_tt_tt_1
Comedy|Drama,Pagglait,tt11142762,https://www.imdb.com/title/tt11142762/?ref_=fn_tt_tt_1
Drama,Heroine,tt1949548,https://www.imdb.com/title/tt1949548/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Shanghai,tt2072227,https://www.imdb.com/title/tt2072227/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Naam Shabana,tt6170954,https://www.imdb.com/title/tt6170954/?ref_=fn_tt_tt_1
Action|Comedy|Romance,Singh Is Bliing,tt3696192,https://www.imdb.com/title/tt3696192/?ref_=fn_tt_tt_1
Drama,Beautiful,tt11095208,https://www.imdb.com/title/tt11095208/?ref_=fn_tt_tt_1
Comedy,Filmistaan,tt2417560,https://www.imdb.com/title/tt2417560/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Hum Tumhare Hain Sanam,tt0222024,https://www.imdb.com/title/tt0222024/?ref_=fn_tt_tt_1
Action|Musical|Romance,Naseeb,tt0082797,https://www.imdb.com/title/tt0082797/?ref_=fn_tt_tt_1
Action|Thriller,Akira,tt5465370,https://www.imdb.com/title/tt5465370/?ref_=fn_tt_tt_1
Action|Crime|Drama,Sonchiriya,tt8108200,https://www.imdb.com/title/tt8108200/?ref_=fn_tt_tt_1
Comedy|Drama|Family,The Other End of the Line,tt1049405,https://www.imdb.com/title/tt1049405/?ref_=fn_tt_tt_1
Action|Drama|History,Kesari,tt6264938,https://www.imdb.com/title/tt6264938/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Jaane Bhi Do Yaaro,tt0085743,https://www.imdb.com/title/tt0085743/?ref_=fn_tt_tt_1
Drama|Romance|Thriller,Nympho: The Lust Story,tt12045028,https://www.imdb.com/title/tt12045028/?ref_=fn_tt_tt_1
Thriller,San' 75 (Pachattar),tt4334260,https://www.imdb.com/title/tt4334260/?ref_=fn_tt_tt_1
Action|Biography|Crime,Shootout at Wadala,tt2301155,https://www.imdb.com/title/tt2301155/?ref_=fn_tt_tt_1
Action|Crime|Drama,Murder 2,tt1918965,https://www.imdb.com/title/tt1918965/?ref_=fn_tt_tt_1
Drama,Luck by Chance,tt0886539,https://www.imdb.com/title/tt0886539/?ref_=fn_tt_tt_1
Action|Musical|Romance,Kaho Naa... Pyaar Hai,tt0234000,https://www.imdb.com/title/tt0234000/?ref_=fn_tt_tt_1
Action|Comedy|Drama,All the Best: Fun Begins,tt1433905,https://www.imdb.com/title/tt1433905/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Band Baaja Baaraat,tt1610452,https://www.imdb.com/title/tt1610452/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Baazaar,tt6514196,https://www.imdb.com/title/tt6514196/?ref_=fn_tt_tt_1
Romance,Miss Teacher,tt5686868,https://www.imdb.com/title/tt5686868/?ref_=fn_tt_tt_1
Drama|Horror|Musical,Raaz,tt0307873,https://www.imdb.com/title/tt0307873/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Nayak: The Real Hero,tt0291376,https://www.imdb.com/title/tt0291376/?ref_=fn_tt_tt_1
Action|Crime|Drama,Race,tt1017456,https://www.imdb.com/title/tt1017456/?ref_=fn_tt_tt_1
Drama|Thriller,Sergeant,tt28152747,https://www.imdb.com/title/tt28152747/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Khosla Ka Ghosla!,tt0466460,https://www.imdb.com/title/tt0466460/?ref_=fn_tt_tt_1
Crime|Drama,Siya,tt21398196,https://www.imdb.com/title/tt21398196/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Golmaal 3,tt1562859,https://www.imdb.com/title/tt1562859/?ref_=fn_tt_tt_1
Comedy|Thriller,Blackmail,tt6972140,https://www.imdb.com/title/tt6972140/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Don,tt0077451,https://www.imdb.com/title/tt0077451/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Baadshaho,tt4906960,https://www.imdb.com/title/tt4906960/?ref_=fn_tt_tt_1
Comedy|Drama,Babli Bouncer,tt19838608,https://www.imdb.com/title/tt19838608/?ref_=fn_tt_tt_1
Drama,Midnight's Children,tt1714866,https://www.imdb.com/title/tt1714866/?ref_=fn_tt_tt_1
Mystery|Thriller,Rahasya,tt3337550,https://www.imdb.com/title/tt3337550/?ref_=fn_tt_tt_1
Sport,Love-All,tt9511468,https://www.imdb.com/title/tt9511468/?ref_=fn_tt_tt_1
Action|Crime|Drama,Sarfarosh,tt0200087,https://www.imdb.com/title/tt0200087/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Entertainment,tt2978626,https://www.imdb.com/title/tt2978626/?ref_=fn_tt_tt_1
Action|Drama|Fantasy,Kanguva,tt22036406,https://www.imdb.com/title/tt22036406/?ref_=fn_tt_tt_1
Drama|Mystery|Thriller,Chehre,tt10309902,https://www.imdb.com/title/tt10309902/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Good Luck Jerry,tt13825336,https://www.imdb.com/title/tt13825336/?ref_=fn_tt_tt_1
Drama,Kaamyaab,tt7881550,https://www.imdb.com/title/tt7881550/?ref_=fn_tt_tt_1
Musical|Mystery|Drama,Madhoshi,tt0430328,https://www.imdb.com/title/tt0430328/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Housefull,tt1573072,https://www.imdb.com/title/tt1573072/?ref_=fn_tt_tt_1
Action|Crime|Drama,Mardaani 2,tt5668770,https://www.imdb.com/title/tt5668770/?ref_=fn_tt_tt_1
Drama|Family|Sport,Toolsidas Junior,tt13623916,https://www.imdb.com/title/tt13623916/?ref_=fn_tt_tt_1
Drama,Love Sonia,tt3823392,https://www.imdb.com/title/tt3823392/?ref_=fn_tt_tt_1
Drama|Thriller,Hate Story 3,tt4865436,https://www.imdb.com/title/tt4865436/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Looop Lapeta,tt8907974,https://www.imdb.com/title/tt8907974/?ref_=fn_tt_tt_1
Action|Crime,Mumbai Saga,tt10483386,https://www.imdb.com/title/tt10483386/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Pardes,tt0119861,https://www.imdb.com/title/tt0119861/?ref_=fn_tt_tt_1
Action|Crime|Drama,Kaante,tt0294662,https://www.imdb.com/title/tt0294662/?ref_=fn_tt_tt_1
Drama,The Hungry,tt6354784,https://www.imdb.com/title/tt6354784/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Kabzaa,tt11364772,https://www.imdb.com/title/tt11364772/?ref_=fn_tt_tt_1
Crime|Thriller,Forensic,tt15121860,https://www.imdb.com/title/tt15121860/?ref_=fn_tt_tt_1
Action|Crime|History,Shootout at Lokhandwala,tt0811066,https://www.imdb.com/title/tt0811066/?ref_=fn_tt_tt_1
Comedy|Drama,Double XL,tt15614274,https://www.imdb.com/title/tt15614274/?ref_=fn_tt_tt_1
Comedy|Horror,Phone Bhoot,tt12740760,https://www.imdb.com/title/tt12740760/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Cadaver,tt11102262,https://www.imdb.com/title/tt11102262/?ref_=fn_tt_tt_1
Drama,Bombay Talkies,tt2797242,https://www.imdb.com/title/tt2797242/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Almost Pyaar with DJ Mohabbat,tt23472806,https://www.imdb.com/title/tt23472806/?ref_=fn_tt_tt_1
Comedy|Drama|Fantasy,Oh! Baby,tt9348296,https://www.imdb.com/title/tt9348296/?ref_=fn_tt_tt_1
Drama|Sport,Rashmi Rocket,tt10895556,https://www.imdb.com/title/tt10895556/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Pyaar Kiya To Darna Kya,tt0173080,https://www.imdb.com/title/tt0173080/?ref_=fn_tt_tt_1
Drama|Mystery|Thriller,The Tashkent Files,tt8108268,https://www.imdb.com/title/tt8108268/?ref_=fn_tt_tt_1
Drama,Mulk,tt7618184,https://www.imdb.com/title/tt7618184/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Dabangg 2,tt2112131,https://www.imdb.com/title/tt2112131/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Romeo Akbar Walter,tt8550208,https://www.imdb.com/title/tt8550208/?ref_=fn_tt_tt_1
Adventure|Drama,DAMaN,tt17592606,https://www.imdb.com/title/tt17592606/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Dil Bole Hadippa!,tt1202540,https://www.imdb.com/title/tt1202540/?ref_=fn_tt_tt_1
Crime|Thriller,Buddha in a Traffic Jam,tt1890363,https://www.imdb.com/title/tt1890363/?ref_=fn_tt_tt_1
Action,The Purvanchal Files,tt28782545,https://www.imdb.com/title/tt28782545/?ref_=fn_tt_tt_1
Biography|Sport,800,tt27539086,https://www.imdb.com/title/tt27539086/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Blind,tt5316648,https://www.imdb.com/title/tt5316648/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Love Aaj Kal,tt1275863,https://www.imdb.com/title/tt1275863/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Har Dil Jo Pyar Karega...,tt0250415,https://www.imdb.com/title/tt0250415/?ref_=fn_tt_tt_1
Comedy|Drama,Ankhon Dekhi,tt3614516,https://www.imdb.com/title/tt3614516/?ref_=fn_tt_tt_1
Action|Adventure|Crime,Joram,tt23864864,https://www.imdb.com/title/tt23864864/?ref_=fn_tt_tt_1
Drama|Romance,Ardh,tt20840000,https://www.imdb.com/title/tt20840000/?ref_=fn_tt_tt_1
Comedy|Romance,Khoobsurat,tt3554418,https://www.imdb.com/title/tt3554418/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Bachchhan Paandey,tt10699086,https://www.imdb.com/title/tt10699086/?ref_=fn_tt_tt_1
Action|Drama|History,Border,tt0118751,https://www.imdb.com/title/tt0118751/?ref_=fn_tt_tt_1
Comedy|Drama,Hichki,tt6588966,https://www.imdb.com/title/tt6588966/?ref_=fn_tt_tt_1
Action|Drama|History,Rangoon,tt4909752,https://www.imdb.com/title/tt4909752/?ref_=fn_tt_tt_1
Comedy,Ujda Chaman,tt11046300,https://www.imdb.com/title/tt11046300/?ref_=fn_tt_tt_1
Drama|Romance,Arth,tt0083578,https://www.imdb.com/title/tt0083578/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Mohra,tt0110546,https://www.imdb.com/title/tt0110546/?ref_=fn_tt_tt_1
Action|Drama,Untitled Soorarai Pottru remake,tt23475174,https://www.imdb.com/title/tt23475174/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Dishoom,tt3679060,https://www.imdb.com/title/tt3679060/?ref_=fn_tt_tt_1
Comedy|Family,Aankh Micholi,tt11433822,https://www.imdb.com/title/tt11433822/?ref_=fn_tt_tt_1
Drama|Romance|Thriller,Aashiq Banaya Aapne: Love Takes Over,tt0477253,https://www.imdb.com/title/tt0477253/?ref_=fn_tt_tt_1
Comedy|Crime|Mystery,Golmaal Returns,tt1092005,https://www.imdb.com/title/tt1092005/?ref_=fn_tt_tt_1
Comedy|Thriller,Kaalakaandi,tt6102396,https://www.imdb.com/title/tt6102396/?ref_=fn_tt_tt_1
Animation,Hanuman,tt0488836,https://www.imdb.com/title/tt0488836/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Tariq,tt19394258,https://www.imdb.com/title/tt19394258/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Maine Pyar Kiya,tt0100095,https://www.imdb.com/title/tt0100095/?ref_=fn_tt_tt_1
Drama,Court,tt3717068,https://www.imdb.com/title/tt3717068/?ref_=fn_tt_tt_1
Comedy|Drama|Sport,Chhalaang,tt8983164,https://www.imdb.com/title/tt8983164/?ref_=fn_tt_tt_1
Drama|Music,Street Dancer 3D,tt9648672,https://www.imdb.com/title/tt9648672/?ref_=fn_tt_tt_1
Biography|Drama|Sport,Jhund,tt8983228,https://www.imdb.com/title/tt8983228/?ref_=fn_tt_tt_1
Crime|Horror|Mystery,U-Turn,tt8733898,https://www.imdb.com/title/tt8733898/?ref_=fn_tt_tt_1
Biography|Drama,Thalaivi,tt10152736,https://www.imdb.com/title/tt10152736/?ref_=fn_tt_tt_1
Drama|Musical,Hum Saath-Saath Hain,tt0216817,https://www.imdb.com/title/tt0216817/?ref_=fn_tt_tt_1
Drama|Romance,Kedarnath,tt7027278,https://www.imdb.com/title/tt7027278/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Raajneeti,tt1291465,https://www.imdb.com/title/tt1291465/?ref_=fn_tt_tt_1
Drama|History,Mission Mangal,tt9248972,https://www.imdb.com/title/tt9248972/?ref_=fn_tt_tt_1
Comedy|Drama,Maja Ma,tt19864958,https://www.imdb.com/title/tt19864958/?ref_=fn_tt_tt_1
Comedy|Drama,Paa,tt1532957,https://www.imdb.com/title/tt1532957/?ref_=fn_tt_tt_1
Action|Crime|Drama,Maachis,tt0116950,https://www.imdb.com/title/tt0116950/?ref_=fn_tt_tt_1
Comedy|Drama|Thriller,The Intern,tt9537274,https://www.imdb.com/title/tt9537274/?ref_=fn_tt_tt_1
Action|Drama|History,Panipat,tt8176040,https://www.imdb.com/title/tt8176040/?ref_=fn_tt_tt_1
Action|Crime|Drama,One 2 Ka 4,tt0227194,https://www.imdb.com/title/tt0227194/?ref_=fn_tt_tt_1
Action|Crime|Drama,Titli,tt3019620,https://www.imdb.com/title/tt3019620/?ref_=fn_tt_tt_1
Action|Crime|Drama,Monsoon Shootout,tt2198235,https://www.imdb.com/title/tt2198235/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Jolly LLB,tt2621000,https://www.imdb.com/title/tt2621000/?ref_=fn_tt_tt_1
Adventure|Horror|Mystery,Kaal,tt0415908,https://www.imdb.com/title/tt0415908/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Hum Aapke Hain Koun..!,tt0110076,https://www.imdb.com/title/tt0110076/?ref_=fn_tt_tt_1
Drama,Kadvi Hawa,tt6143422,https://www.imdb.com/title/tt6143422/?ref_=fn_tt_tt_1
Action|Biography|Crime,Daddy,tt6926486,https://www.imdb.com/title/tt6926486/?ref_=fn_tt_tt_1
Comedy|Mystery|Thriller,36 China Town,tt0477252,https://www.imdb.com/title/tt0477252/?ref_=fn_tt_tt_1
Action|Crime|Drama,Shool,tt0220757,https://www.imdb.com/title/tt0220757/?ref_=fn_tt_tt_1
Comedy,Dharam Sankat Mein,tt4354740,https://www.imdb.com/title/tt4354740/?ref_=fn_tt_tt_1
Action|Crime|Drama,Class of 83,tt10230422,https://www.imdb.com/title/tt10230422/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Sheran Di Kaum Punjabi,tt16867258,https://www.imdb.com/title/tt16867258/?ref_=fn_tt_tt_1
Action|Drama|Sport,Brothers,tt3802576,https://www.imdb.com/title/tt3802576/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Deewangee,tt0337971,https://www.imdb.com/title/tt0337971/?ref_=fn_tt_tt_1
Drama|Thriller,Madaari,tt5713232,https://www.imdb.com/title/tt5713232/?ref_=fn_tt_tt_1
Comedy|Musical|Drama,Bawarchi,tt0068257,https://www.imdb.com/title/tt0068257/?ref_=fn_tt_tt_1
Comedy|Drama|Sport,Breakaway,tt1736552,https://www.imdb.com/title/tt1736552/?ref_=fn_tt_tt_1
Drama|Romance|War,Mughal-E-Azam,tt0054098,https://www.imdb.com/title/tt0054098/?ref_=fn_tt_tt_1
Action|Comedy,A Gentleman,tt5613834,https://www.imdb.com/title/tt5613834/?ref_=fn_tt_tt_1
Drama|Music,Rock On!!,tt1230165,https://www.imdb.com/title/tt1230165/?ref_=fn_tt_tt_1
Horror|Mystery|Thriller,Evil Eye,tt12882620,https://www.imdb.com/title/tt12882620/?ref_=fn_tt_tt_1
Drama,Margarita with a Straw,tt2929690,https://www.imdb.com/title/tt2929690/?ref_=fn_tt_tt_1
Action|Biography,Rakshak India's Braves,tt28635101,https://www.imdb.com/title/tt28635101/?ref_=fn_tt_tt_1
Drama|Thriller,The Diplomat,tt26229612,https://www.imdb.com/title/tt26229612/?ref_=fn_tt_tt_1
Action|Drama|Musical,Koyla,tt0136352,https://www.imdb.com/title/tt0136352/?ref_=fn_tt_tt_1
Action|Drama,Trimurti,tt0114726,https://www.imdb.com/title/tt0114726/?ref_=fn_tt_tt_1
Drama,Thappad,tt10964430,https://www.imdb.com/title/tt10964430/?ref_=fn_tt_tt_1
Comedy|Family|Sci-Fi,Joker,tt1918886,https://www.imdb.com/title/tt1918886/?ref_=fn_tt_tt_1
Comedy|Drama,Nazar Andaaz,tt22311492,https://www.imdb.com/title/tt22311492/?ref_=fn_tt_tt_1
Comedy|Drama,Gulabo Sitabo,tt10333912,https://www.imdb.com/title/tt10333912/?ref_=fn_tt_tt_1
Drama|Mystery|Thriller,Phobia,tt5743656,https://www.imdb.com/title/tt5743656/?ref_=fn_tt_tt_1
Drama,B.A. Pass 2,tt8581230,https://www.imdb.com/title/tt8581230/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Commando,tt2658126,https://www.imdb.com/title/tt2658126/?ref_=fn_tt_tt_1
Action|Adventure|Crime,Khal Nayak,tt0107311,https://www.imdb.com/title/tt0107311/?ref_=fn_tt_tt_1
Drama|Sport|Thriller,Dhan Dhana Dhan Goal,tt1120897,https://www.imdb.com/title/tt1120897/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Chocolate: Deep Dark Secrets,tt0454431,https://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1
Comedy|Drama,Dolly Kitty Aur Woh Chamakte Sitare,tt9176296,https://www.imdb.com/title/tt9176296/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Badrinath Ki Dulhania,tt6277440,https://www.imdb.com/title/tt6277440/?ref_=fn_tt_tt_1
Action|Thriller,Dial 100,tt13562940,https://www.imdb.com/title/tt13562940/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Yalgaar,tt0105866,https://www.imdb.com/title/tt0105866/?ref_=fn_tt_tt_1
